tiempo;Promedio_ES;Promedio_Lecturas;Promedio_Grabaciones;Promedio_K_ES;Promedio_uti;Util_alta;Uni_util_alta;Tiempo_Service_Alto;Unit_Service_alta;Espacio_Disco_Utilizado
09:55;16;0;15.9;5.2;0;0;7;0;7;824.15
10:00;1;0;0.9;11;0;0;7;0.0014;6;824.152
10:05;11.1;0;11.1;4.8;0;0;7;0;7;824.152
10:10;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
10:15;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
10:20;8.9;0;8.8;5.1;0;0;7;0;7;824.148
10:25;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
10:30;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
10:35;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
10:40;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
10:45;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
10:50;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
10:55;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
11:00;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
11:05;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
11:10;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
11:15;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
11:20;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
11:25;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
11:30;3.9;2.9;0.9;18;0.1;0.1;7;0.0051;1;824.168
11:35;12.8;1.1;11.7;5.6;0;0.1;3;0.0005;3;824.237
11:40;8.8;1.8;6.9;10;0;0.1;7;0.0011;6;824.287
11:45;4.8;0;4.7;6;0;0;7;0.0002;6;824.284
11:50;5.7;0;5.7;6.3;0;0;7;0.0002;3;824.227
11:55;5.5;0;5.4;5.8;0;0;7;0.0003;4;824.227
12:00;7;0;6.9;6;0;0;7;0.0002;4;824.227
12:05;8.9;0;8.9;4.9;0;0;7;0.0001;4;824.228
12:10;5.6;0.1;5.5;5.7;0;0;7;0.0003;4;824.229
12:15;8.9;0.1;8.8;5.3;0;0;7;0.0003;3;824.239
12:20;1.9;0.1;1.8;8.7;0;0;7;0.0008;7;824.243
12:25;5.1;0.1;5;6;0;0;7;0.0007;3;824.244
12:30;5;0.2;4.7;6.4;0;0;7;0.0002;2;824.245
12:35;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
12:40;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
12:45;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
12:50;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
12:55;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
13:00;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
13:05;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
13:10;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
13:15;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
13:20;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
13:25;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
13:30;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
13:35;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
13:40;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
13:45;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
13:50;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
13:55;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
14:00;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
14:05;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
14:10;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
14:15;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
14:20;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
14:25;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
14:30;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
14:35;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
14:40;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
14:45;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
14:50;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
14:55;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
15:00;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
15:05;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
15:10;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
15:15;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
15:20;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
15:25;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
15:30;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
15:35;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
15:40;13.5;6.3;7.2;8.2;0.3;0.3;7;0.002;6;824.399
15:45;9.4;0.9;8.4;5.6;0;0;7;0.0008;5;824.397
15:50;3.6;0.1;3.5;6.7;0;0;7;0.0003;1;824.401
15:55;4.5;0.1;4.4;6.9;0;0;7;0.0002;1;824.343
16:00;3.6;0.4;3.2;8.8;0;0;7;0.0006;2;824.327
16:05;5.3;3.3;2;11.7;0.1;0.1;7;0.0053;1;824.329
16:10;3.7;0.1;3.6;10.1;0;0;7;0.0004;2;824.345
16:15;12.2;9.7;2.5;6.9;0.1;0.2;7;0.0017;7;824.335
16:20;5.7;2;3.6;6.1;0;0;7;0.0007;7;824.337
16:25;1.7;0;1.6;9.5;0;0;7;0.0005;3;824.336
16:30;4.7;0.1;4.5;5.7;0;0;7;0.0002;3;824.338
16:35;2.5;0;2.5;8.4;0;0;7;0.0003;3;824.345
16:40;5.8;1.8;4;8.9;0;0.1;7;0.0011;7;824.392
16:45;1.6;0;1.6;10.9;0;0;7;0.0005;2;824.387
16:50;7.6;0.7;6.9;6.5;0;0;7;0.0004;4;824.403
16:55;7.1;0.8;6.2;7.2;0;0;7;0.001;6;824.365
17:00;6.1;0.8;5.3;7.5;0;0;7;0.0005;5;824.368
17:05;9.3;1.5;7.8;10;0;0.1;6;0.0007;5;824.372
17:10;2.3;0.1;2.2;8.7;0;0;7;0.0008;6;824.372
17:15;2.8;1.4;1.3;38.7;0;0;7;0.0029;7;824.372
17:20;3.5;0;3.5;6.9;0;0;7;0.0009;6;824.373
17:25;4.3;1.5;2.7;10.8;0;0;7;0.0011;7;824.388
17:30;3.8;0.1;3.7;6.4;0;0;7;0.0002;7;824.373
17:35;1.3;0;1.2;10.6;0;0;7;0.0007;6;824.375
17:40;2.7;1;1.7;10;0;0;7;0.0011;4;824.435
17:45;6.1;3.7;2.4;7.2;0.1;0.1;7;0.0014;7;824.443
17:50;5.7;0.9;4.7;12.8;0;0;7;0.0007;1;824.444
17:55;1.5;0.1;1.4;9.7;0;0;7;0.002;6;824.387
18:00;4.6;0;4.5;6.8;0;0;7;0.0002;3;824.395
18:05;1.8;0.5;1.3;13.2;0;0;7;0.0016;2;824.397
18:10;1;0;0.9;12;0;0;7;0.0008;3;824.397
18:15;5.7;0.6;5.1;9;0;0;7;0.0004;1;824.4
18:20;7;2.2;4.8;12.7;0.1;0.1;7;0.0016;3;824.403
18:25;8.8;1.2;7.6;10.1;0;0;7;0.0005;6;824.406
18:30;8.3;1.1;7.1;9.8;0;0;7;0.0004;6;824.409
18:35;8.1;0.7;7.4;8.2;0;0;7;0.0003;5;824.41
18:40;6.6;1.5;5;10.1;0;0;7;0.0008;6;824.481
18:45;7.8;0.4;7.4;5.9;0;0;7;0.0004;5;824.485
18:50;7;0.8;6.2;8.4;0;0;7;0.0008;3;824.478
18:55;9.8;0.8;9;6.3;0;0;7;0.0003;6;824.417
19:00;14.5;5;9.4;9.1;0.1;0.2;6;0.001;1;824.419
19:05;1.2;0;1.2;14.2;0;0;7;0.0004;1;824.419
19:10;4.5;0.1;4.3;6.4;0;0;7;0.0004;6;824.41
19:15;1.9;0;1.9;11.1;0;0;7;0.0001;3;824.41
19:20;14.1;4.4;9.6;5.5;0.2;0.2;7;0.0012;5;824.393
19:25;3.9;0.1;3.7;6.9;0;0;7;0.0004;3;824.402
19:30;3.1;0.3;2.8;10.3;0;0;7;0.0006;7;824.378
19:35;12.7;1.9;10.8;7.6;0;0.1;6;0.0006;5;824.409
19:40;14.4;4.1;10.2;8.9;0.1;0.1;7;0.001;1;824.526
19:45;5.8;3.6;2.2;53.7;0.1;0.1;7;0.0025;7;824.528
19:50;5.5;0.2;5.2;7.2;0;0;7;0.0002;7;824.521
19:55;3.8;0.9;2.8;8.3;0;0;7;0.0017;6;824.468
20:00;3.7;0.6;3;8.7;0;0;7;0.001;5;824.468
20:05;4.4;0.3;4;6.7;0;0;7;0.0004;5;824.467
20:10;4.2;0.2;4;7.1;0;0;7;0.0005;1;824.468
20:15;16.8;3.2;13.6;9.4;0;0.1;7;0.0005;1;824.477
20:20;2.4;0.4;1.9;9.2;0;0;7;0.0007;1;824.477
20:25;2.4;0;2.4;9.7;0;0;7;0.0004;1;824.479
20:30;3.7;0.3;3.4;6.8;0;0;7;0.0007;2;824.48
20:35;2.8;0.8;2;8.3;0;0;7;0.0015;1;824.488
20:40;10.3;6.3;3.9;9.2;0.2;0.2;7;0.0017;7;824.579
20:45;2.6;0.6;2;9;0;0;7;0.001;3;824.573
20:50;3.2;0.7;2.4;12.4;0;0;7;0.003;5;824.583
20:55;19.6;3.4;16.1;9.8;0;0.1;7;0.0003;5;824.562
21:00;3.4;0.4;2.9;8;0;0;7;0.0008;1;824.499
21:05;13.5;2.5;10.9;11;0;0;7;0.0004;7;824.499
21:10;4.2;1.1;3.1;6.8;0;0;7;0.0009;5;824.5
21:15;3.3;0.8;2.5;6.6;0;0;7;0.0016;5;824.507
21:20;167.3;145.1;22.1;5.3;1.9;3.2;6;0.0014;2;824.481
21:25;1.3;0.2;1;12.5;0;0;7;0.0019;5;824.483
 02:15:02;10.6;2.3;8.3;9.8;0.1;0.1;4;0.0009;4;824.47
21:30;1.7;0;1.7;8.5;0;0;7;0.0005;5;824.47
21:35;11.3;2.5;8.7;9.5;0;0.1;7;0.0005;7;824.553
21:40;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
21:45;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
21:50;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
21:55;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
22:00;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
22:05;2;0;2;7.2;0;0;7;0.0004;1;824.515
22:10;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
22:15;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
22:20;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
22:25;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
22:30;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
22:35;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
22:40;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
22:45;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
22:50;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
22:55;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
23:00;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
23:05;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
23:10;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
23:15;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
23:20;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
23:25;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
23:30;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
23:35;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
23:40;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
23:45;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
23:50;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
23:55;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
00:00;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
00:05;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
00:10;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
00:15;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
00:20;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
00:25;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
00:30;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
00:35;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
00:40;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
00:45;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
00:50;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
00:55;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
01:00;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
01:05;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
01:10;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
01:15;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
01:20;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
01:25;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
01:30;2;0;2;7.2;0;0;7;0.0004;1;824.515
01:35;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
01:40;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
01:45;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
01:50;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
01:55;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
02:00;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
02:05;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
02:10;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
02:15;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
02:20;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
02:25;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
02:30;2.2;0.2;1.9;10.1;0;0;7;0.0009;7;824.532
02:35;40.1;3.8;36.3;6.3;0.1;0.3;5;0.0005;1;823.879
02:40;71.1;9.9;61.2;5.2;0.4;0.4;7;0.0008;2;823.949
02:45;24.8;0.3;24.4;4.8;0;0;7;0.0002;1;823.945
02:50;17.2;1.2;15.9;6.2;0;0.1;5;0.0006;1;823.949
02:55;19.2;0.5;18.7;5.3;0;0;7;0.0005;1;823.896
03:00;511.4;509.8;1.5;6.2;14.7;29.9;7;0.003;7;823.967
03:05;517.9;503.6;14.2;5.7;16.9;36.8;7;0.0039;7;824.021
03:10;810.8;743.3;67.5;4.9;22.6;44.5;7;0.004;7;824.05
03:15;643;516.5;126.5;6.6;17.4;35.3;7;0.0037;7;823.903
03:20;14.7;3.4;11.2;7.3;0.2;0.3;7;0.0019;3;823.857
03:25;39.3;0.3;38.9;5.1;0;0;7;0.0001;1;823.858
03:30;24.4;0.2;24.1;4.8;0;0;7;0.0001;2;823.859
03:35;34.1;0.1;34;4.4;0;0;7;0;7;823.862
03:40;19.5;3.2;16.2;5.8;0.1;0.1;7;0.0009;1;823.929
03:45;41.6;2.6;39;5.6;0.1;0.2;7;0.0005;1;823.924
03:50;9.3;0.3;8.9;6.1;0;0;7;0.0004;2;823.927
03:55;8.6;0.1;8.5;6.4;0;0;7;0.0001;6;823.873
04:00;19.2;0.6;18.6;4.9;0;0;7;0.0005;1;823.875
04:05;3;0.3;2.7;9.1;0;0;7;0.0009;1;823.874
04:10;31.7;0.1;31.6;4.4;0;0;7;0;7;823.875
04:15;17.8;0.2;17.5;4.7;0;0;7;0.0002;1;823.88
04:20;16;0.1;15.8;4.9;0;0;7;0.0001;2;823.881
04:25;14.3;0.4;13.9;5.4;0;0;7;0.0003;6;823.885
04:30;708.1;705.8;2.2;6.7;23.1;34.8;7;0.0034;7;823.89
04:35;434;426;8;7.5;12.7;19.9;7;0.0025;7;824.026
04:40;22.2;9.1;13.1;12;0.3;0.6;7;0.0017;7;824.091
04:45;4.6;0.3;4.3;13;0;0;7;0.0004;7;824.091
04:50;30.4;1.3;29;5.9;0;0;7;0.0001;7;824.088
04:55;6.7;0.6;6;6.6;0;0;7;0.0007;1;824.032
05:00;16.5;1.1;15.4;7.6;0;0;7;0.0004;6;824.036
05:05;3;0.3;2.6;8.7;0;0;7;0.0007;7;824.039
05:10;1.1;0.1;1;11.3;0;0;7;0.0009;2;824.04
05:15;13.1;0;13.1;5.4;0;0;7;0.0001;3;824.041
05:20;2.1;0.2;1.9;10.2;0;0;7;0.0006;6;824.045
05:25;27.4;0.2;27.2;4.7;0;0;7;0.0001;4;824.046
05:30;17.6;0;17.5;5;0;0;7;0;7;824.049
05:35;14.9;0.6;14.3;5.2;0;0;7;0.0002;7;824.051
05:40;21.4;1.4;20;5.3;0;0;7;0.0004;1;824.119
05:45;2.8;0.5;2.2;11.4;0;0;7;0.0016;1;824.122
05:50;9.3;0;9.2;5.1;0;0;7;0.0001;4;824.116
05:55;3;0.1;2.8;8.9;0;0;7;0.0003;7;824.06
06:00;12.2;0;12.1;5;0;0;7;0;7;824.063
06:05;8;0;7.9;6.2;0;0;7;0.0001;6;824.064
06:10;6.6;0.1;6.5;5.8;0;0;7;0.0002;7;824.067
06:15;23.5;0.1;23.4;4.6;0;0;7;0;7;824.069
06:20;4.7;3.5;1.2;18.6;0.1;0.2;7;0.0037;7;824.073
06:25;14.1;0.7;13.4;5.9;0;0;7;0.0006;1;824.077
06:30;11.5;0.1;11.4;5.1;0;0;7;0.0001;4;824.079
06:35;5.4;0.5;4.9;6.5;0;0;7;0.0006;1;824.069
06:40;7.6;1.5;6;7.5;0;0;7;0.0008;1;824.135
06:45;9.6;0.1;9.5;5.1;0;0;7;0.0001;7;824.147
06:50;1.4;0.1;1.3;10.6;0;0;7;0.0014;6;824.141
06:55;7.1;0.1;7;5.4;0;0;7;0.0003;1;824.141
07:00;12.3;0.4;11.8;6.1;0;0;7;0.0003;1;824.085
07:05;4.1;0.3;3.8;6.6;0;0;7;0.0005;1;824.085
07:10;11.8;1.4;10.3;8.5;0;0;7;0.0004;6;824.087
07:15;1.7;0;1.7;16.2;0;0;7;0.0003;7;824.088
07:20;1.7;0.5;1.1;10;0;0;7;0.0017;1;824.091
07:25;15.6;0.1;15.4;4.8;0;0;7;0.0001;4;824.093
07:30;2.3;0.5;1.7;9.8;0;0;7;0.0013;1;824.094
07:35;4.3;0.1;4.1;5.9;0;0;7;0.0004;1;824.097
07:40;9.4;1.3;8;6.6;0;0;7;0.0006;4;824.162
07:45;1.5;0.1;1.3;10;0;0;7;0.0008;6;824.164
07:50;8.7;0.1;8.6;5.3;0;0;7;0.0001;5;824.159
07:55;1.4;0.1;1.2;11.4;0;0;7;0.0014;5;824.164
08:00;15.2;1.4;13.8;8.2;0;0.1;5;0.0005;5;824.081
08:05;13.6;8.9;4.7;9.1;0.2;0.3;7;0.0015;6;824.098
08:10;11.4;2.4;8.9;6;0.1;0.2;7;0.0008;7;824.108
08:15;3.7;0.2;3.4;7.2;0;0;7;0.0003;7;824.108
08:20;2.6;0;2.6;7.1;0;0;7;0.0003;1;824.107
08:25;13.5;1.1;12.4;6.2;0;0;7;0.0003;5;824.114
08:30;1.3;0;1.2;10.1;0;0;7;0.0004;2;824.115
08:35;4.5;0;4.5;7.3;0;0;7;0.0002;2;824.118
08:40;7;1;5.9;6;0;0;7;0.0005;4;824.186
08:45;3.5;1.5;2;10.3;0;0;7;0.0015;1;824.191
08:50;6.9;3.2;3.6;11.1;0.1;0.2;5;0.0024;1;824.203
08:55;9.2;0.1;9.1;5;0;0;7;0.0002;1;824.206
09:00;5.2;0.4;4.8;6.9;0;0;7;0.0006;1;824.149
09:05;1.6;0.1;1.5;12.1;0;0;7;0.0011;5;824.149
09:10;15.8;1.7;14.1;5.7;0;0.1;7;0.0004;5;824.147
09:15;4.9;0.5;4.4;8.6;0;0;7;0.001;5;824.148
09:20;2.3;0.1;2.2;9.1;0;0;7;0.0005;1;824.146
09:25;4.9;0.1;4.7;6.4;0;0;7;0.0004;3;824.147
09:30;4;0;3.9;6.4;0;0;7;0.0003;1;824.147
09:35;8.3;0.1;8.1;6.3;0;0;7;0.0002;3;824.161
09:40;11.8;0.1;11.7;5.1;0;0;7;0.0002;6;824.145
09:45;2.8;1.1;1.6;10.1;0;0;7;0.0015;1;824.216
09:50;4.3;0.2;4.1;6.4;0;0;7;0.0007;6;824.206
09:55;8.7;0.1;8.5;5.2;0;0;7;0.0003;3;824.207
10:00;1.5;0.1;1.4;9;0;0;7;0.0008;7;824.15
10:05;16;0;15.9;5.2;0;0;7;0;7;824.15
10:10;1;0;0.9;11;0;0;7;0.0014;6;824.152
10:15;11.1;0;11.1;4.8;0;0;7;0;7;824.152
10:20;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
10:25;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
10:30;8.9;0;8.8;5.1;0;0;7;0;7;824.148
10:35;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
10:40;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
10:45;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
10:50;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
10:55;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
11:00;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
11:05;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
11:10;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
11:15;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
11:20;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
11:25;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
11:30;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
11:35;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
11:40;3.9;2.9;0.9;18;0.1;0.1;7;0.0051;1;824.168
11:45;12.8;1.1;11.7;5.6;0;0.1;3;0.0005;3;824.237
11:50;8.8;1.8;6.9;10;0;0.1;7;0.0011;6;824.287
11:55;4.8;0;4.7;6;0;0;7;0.0002;6;824.284
12:00;5.7;0;5.7;6.3;0;0;7;0.0002;3;824.227
12:05;5.5;0;5.4;5.8;0;0;7;0.0003;4;824.227
12:10;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
12:15;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
12:20;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
12:25;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
12:30;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
12:35;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
12:40;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
12:45;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
12:50;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
12:55;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
13:00;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
13:05;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
13:10;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
13:15;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
13:20;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
13:25;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
13:30;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
13:35;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
13:40;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
13:45;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
13:50;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
13:55;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
14:00;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
14:05;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
14:10;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
14:15;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
14:20;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
14:25;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
14:30;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
14:35;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
14:40;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
14:45;2;0;2;7.2;0;0;7;0.0004;1;824.515
14:50;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
14:55;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
15:00;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
15:05;959.2;709.9;249.2;4.9;32.8;73.3;7;0.0036;7;823.783
15:10;970.2;719.2;250.9;4.5;33.1;73.1;7;0.0035;3;823.796
15:15;963.8;705;258.8;4.5;33.1;74.2;7;0.0035;7;823.811
15:20;974.6;714.6;259.9;4.5;32.8;72.9;7;0.0035;3;823.834
15:25;798.2;583.8;214.4;4.7;26.3;58.8;7;0.0035;7;823.787
15:30;244.1;196.8;47.3;9.5;4.6;8.6;7;0.0019;7;823.885
15:35;40.1;3.8;36.3;6.3;0.1;0.3;5;0.0005;1;823.879
15:40;71.1;9.9;61.2;5.2;0.4;0.4;7;0.0008;2;823.949
15:45;24.8;0.3;24.4;4.8;0;0;7;0.0002;1;823.945
15:50;17.2;1.2;15.9;6.2;0;0.1;5;0.0006;1;823.949
15:55;19.2;0.5;18.7;5.3;0;0;7;0.0005;1;823.896
16:00;511.4;509.8;1.5;6.2;14.7;29.9;7;0.003;7;823.967
16:05;517.9;503.6;14.2;5.7;16.9;36.8;7;0.0039;7;824.021
16:10;810.8;743.3;67.5;4.9;22.6;44.5;7;0.004;7;824.05
16:15;643;516.5;126.5;6.6;17.4;35.3;7;0.0037;7;823.903
16:20;14.7;3.4;11.2;7.3;0.2;0.3;7;0.0019;3;823.857
16:25;39.3;0.3;38.9;5.1;0;0;7;0.0001;1;823.858
16:30;24.4;0.2;24.1;4.8;0;0;7;0.0001;2;823.859
16:35;34.1;0.1;34;4.4;0;0;7;0;7;823.862
16:40;19.5;3.2;16.2;5.8;0.1;0.1;7;0.0009;1;823.929
16:45;41.6;2.6;39;5.6;0.1;0.2;7;0.0005;1;823.924
16:50;9.3;0.3;8.9;6.1;0;0;7;0.0004;2;823.927
16:55;8.6;0.1;8.5;6.4;0;0;7;0.0001;6;823.873
17:00;19.2;0.6;18.6;4.9;0;0;7;0.0005;1;823.875
17:05;3;0.3;2.7;9.1;0;0;7;0.0009;1;823.874
17:10;31.7;0.1;31.6;4.4;0;0;7;0;7;823.875
17:15;17.8;0.2;17.5;4.7;0;0;7;0.0002;1;823.88
17:20;16;0.1;15.8;4.9;0;0;7;0.0001;2;823.881
17:25;14.3;0.4;13.9;5.4;0;0;7;0.0003;6;823.885
17:30;708.1;705.8;2.2;6.7;23.1;34.8;7;0.0034;7;823.89
